date,cutlery,tips,order_price,uid,order_id
2022-01-23 10:20:40,5,140,676,196928,18429411
2022-01-30 22:28:13,3,10,863,235970,22025951
2022-01-04 01:59:10,1,50,416,501561,37432704
2022-01-06 00:19:05,3,20,545,765050,83995232
2022-01-10 04:07:42,3,90,351,928068,52920979
2022-01-15 07:55:36,4,50,948,138103,63329916
2022-01-28 20:03:25,2,40,898,217094,68430433
2022-01-15 22:25:16,2,30,505,946585,97410315
2022-01-24 21:23:53,1,90,640,509803,23634469
2022-01-29 03:28:22,4,80,498,856977,37041000
2022-01-16 23:27:40,4,160,1611,246422,85233495
2022-01-04 06:25:03,4,10,710,446862,41803762
2022-01-18 22:06:26,2,40,370,179771,91624565
2022-01-06 17:15:39,3,10,930,221211,87021444
2022-01-25 13:03:07,1,40,497,888077,56633160
2022-01-23 07:59:39,3,70,883,548737,34772542
2022-01-20 23:48:49,3,30,698,656247,76192041
2022-01-14 04:06:50,1,80,848,885588,82714907
2022-01-12 03:07:05,1,10,903,678161,69722990
2022-01-23 10:50:00,3,90,1010,372642,83452063
2022-01-11 03:11:42,2,30,509,330380,70029418
2022-01-01 08:04:05,4,0,0,120683,61274489
2022-01-01 18:23:47,5,0,0,192769,41066306
2022-01-16 16:33:13,1,90,380,226043,26762587
2022-01-07 00:07:28,4,130,1171,295299,27599671
2022-01-22 14:04:30,3,20,311,981938,34490196
2022-01-10 21:00:38,5,120,797,787801,59496001
2022-01-27 15:44:55,4,40,728,464488,80790782
2022-01-15 16:10:50,2,50,950,838382,71901042
2022-01-13 12:57:24,2,70,624,314023,85202627
2022-01-04 12:19:18,3,20,376,685729,76483767
2022-01-25 17:55:28,4,110,974,857729,70426158
2022-01-01 15:34:37,5,0,0,430987,13219601
2022-01-14 14:45:14,6,160,1392,946917,52683427
2022-01-20 14:12:31,5,70,489,167649,54851509
2022-01-12 07:46:20,3,80,814,197104,25314170
2022-01-30 18:14:00,5,70,775,350440,88579549
2022-01-28 08:07:47,3,30,854,501496,84706971
2022-01-24 17:10:33,6,150,731,729505,98138917
2022-01-06 03:48:36,2,10,658,619879,81544322
2022-01-07 08:47:50,2,90,666,438684,25268861
2022-01-21 13:32:14,4,30,878,610456,19003416
2022-01-24 19:27:26,3,100,257,814159,67497047
2022-01-27 06:34:47,2,120,437,538351,55862284
2022-01-31 11:48:30,1,30,475,557262,89182010
2022-01-31 11:41:40,4,100,648,743972,60174171
2022-01-19 20:45:13,1,10,805,114193,11473558
2022-01-24 12:57:52,4,70,400,374772,14911039
2022-01-28 00:58:22,1,70,742,731290,92388527
2022-01-09 23:15:45,1,40,947,225444,59117293
2022-01-10 03:24:47,3,40,742,924246,15863909
2022-01-06 21:08:08,5,170,1076,674377,43667031
2022-01-04 11:54:12,2,60,831,586874,22714043
2022-01-01 06:35:23,6,0,0,804541,51761864
2022-01-28 00:30:51,1,70,750,383845,64806716
2022-01-24 06:50:02,1,40,888,502155,13592578
2022-01-13 21:34:39,2,30,587,252706,13469743
2022-01-13 07:30:07,1,80,650,410154,25475399
2022-01-01 08:21:17,6,0,0,565139,46331780
2022-01-24 06:00:05,3,100,352,673005,18254185
2022-01-24 11:25:05,4,170,1217,812334,67307847
2022-01-16 14:38:51,2,10,316,299189,70013922
2022-01-03 08:45:59,1,60,816,546098,39833824
2022-01-15 08:50:37,1,20,747,410312,29976595
2022-01-17 04:28:38,1,80,409,779206,83015100
2022-01-18 15:49:46,5,120,730,437801,12245025
2022-01-21 01:34:58,3,70,957,716213,81154888
2022-01-29 14:47:59,3,10,273,180461,94665627
2022-01-19 11:30:00,2,30,834,131455,74483681
2022-01-01 21:30:51,1,10,937,425764,68702290
2022-01-15 20:53:58,5,160,1303,920965,29865790
2022-01-01 17:50:15,4,0,0,302360,22514587
2022-01-22 16:40:52,2,100,747,393820,77994214
2022-01-08 15:24:02,2,70,792,814952,95727474
2022-01-31 16:47:06,1,90,392,499698,44106134
2022-01-22 07:03:52,3,20,836,904996,51088982
2022-01-27 15:50:38,6,170,1452,524828,13448135
2022-01-30 11:47:56,2,50,931,852209,45832872
2022-01-08 22:46:58,1,20,896,587022,97637294
2022-01-01 11:42:08,4,0,0,428590,56393566
2022-01-31 01:11:18,3,90,808,962651,39047811
2022-01-01 21:31:27,6,0,0,422981,38239754
2022-01-17 12:10:22,3,40,442,813263,10098520
2022-01-30 15:53:47,3,60,374,865696,30078826
2022-01-04 12:08:00,2,40,593,365013,40490762
2022-01-11 19:10:38,2,120,650,272480,46181292
2022-01-01 19:23:02,3,60,455,410712,12328757
2022-01-01 11:41:22,4,0,0,604605,32162310
2022-01-25 08:21:07,1,80,480,438455,88389577
2022-01-09 00:16:19,1,50,799,395828,71959728
2022-01-09 05:30:12,4,20,609,402834,19315336
2022-01-29 04:45:23,2,10,885,514064,40305061
2022-01-29 08:07:47,5,90,823,408807,63473964
2022-01-31 14:17:54,3,120,542,913778,22105344
2022-01-01 18:34:29,4,0,0,957221,74470128
2022-01-01 11:30:28,6,160,1356,590712,73888951
2022-01-01 17:44:16,6,0,0,145517,77380182
2022-01-08 14:35:04,3,170,1250,199355,15548495
2022-01-08 09:49:52,3,130,465,786451,41624122
2022-01-21 08:36:28,3,60,495,858825,42665457
2022-01-19 13:25:31,4,80,783,142649,14846539
2022-01-16 14:09:49,3,120,1011,824702,98282317
2022-01-23 17:37:36,1,60,449,819311,36950439
2022-01-07 07:25:01,3,30,872,992415,20851250
2022-01-21 12:22:44,3,100,761,561965,16762350
2022-01-01 13:20:14,4,0,0,602725,91613078
2022-01-02 02:05:17,5,80,561,517040,82405495
2022-01-29 15:36:01,2,60,433,737406,48075307
2022-01-09 05:07:37,3,120,532,358001,55332603
2022-01-02 07:50:41,4,50,433,273401,63413147
2022-01-18 09:22:39,2,30,481,746189,41957330
2022-01-24 18:49:25,2,70,939,757195,37215714
2022-01-12 13:23:15,5,90,893,478407,38582293
2022-01-04 23:44:20,5,150,1146,974083,77163793
2022-01-25 03:09:32,2,120,768,578241,52819156
2022-01-20 01:43:59,1,80,783,252706,13469743
2022-01-27 21:29:47,5,90,1033,302360,22514587
2022-01-17 02:35:42,2,110,975,598524,73219827
2022-01-12 17:46:44,4,130,777,160204,16185928
2022-01-16 11:58:42,3,10,759,951643,52155675
2022-01-11 03:06:28,1,20,440,543936,84863567
2022-01-14 08:27:36,3,10,530,154814,89735102
2022-01-05 23:37:27,2,80,884,280405,38150174
2022-01-17 21:04:16,4,50,748,719378,97621566
2022-01-21 17:42:24,3,90,334,215618,31301956
2022-01-17 19:47:39,1,30,817,145422,90225040
2022-01-20 03:01:12,3,30,572,484448,77545094
2022-01-01 15:02:40,4,30,557,847025,39619481
2022-01-01 01:04:33,1,20,893,701663,53449612
2022-01-10 09:57:16,1,80,364,678522,60225347
2022-01-14 01:44:53,5,100,630,320489,72946874
2022-01-31 07:18:29,3,30,890,516976,45484790
2022-01-01 14:18:48,5,0,0,284347,57777740
2022-01-07 03:58:48,3,50,898,873096,69491959
2022-01-23 02:11:32,6,170,917,781413,78887657
2022-01-15 09:14:53,1,50,608,320811,98113622
2022-01-30 13:42:48,3,30,643,830720,90512824
2022-01-04 10:38:15,1,20,485,125136,22081777
2022-01-07 20:07:58,2,50,478,447745,79032898
2022-01-05 07:04:24,3,150,368,423487,67890865
2022-01-30 23:41:59,4,140,998,148527,73472532
2022-01-17 10:37:04,2,110,897,236434,39300285
2022-01-31 23:50:32,5,140,923,765100,22515381
2022-01-29 01:01:38,4,110,874,444150,21209194
2022-01-12 21:58:30,3,40,359,800967,22469639
2022-01-13 05:21:53,3,50,718,637746,35730293
2022-01-20 20:55:56,5,150,787,598863,97812533
2022-01-30 13:02:23,3,50,776,846989,75319438
2022-01-19 03:39:03,1,60,881,836315,87461684
2022-01-14 17:01:08,5,160,897,893661,56765335
2022-01-01 10:56:55,3,110,1023,637746,35730293
2022-01-21 18:20:20,1,40,807,811770,89179039
2022-01-16 11:53:55,3,90,826,288738,93657777
2022-01-01 02:38:39,4,0,0,699727,42438638
2022-01-23 00:41:13,2,20,659,872586,85686846
2022-01-11 15:16:50,3,30,916,496268,72588770
2022-01-02 14:34:26,4,130,544,343233,87606812
2022-01-28 09:04:34,4,70,856,791585,47306141
2022-01-15 17:17:29,4,50,395,862811,99820476
2022-01-06 11:28:15,2,100,360,694754,24211858
2022-01-13 06:03:06,2,10,353,509999,49358646
2022-01-24 20:05:19,3,110,270,319614,75895755
2022-01-04 17:54:19,2,80,688,921578,28139241
2022-01-15 06:39:42,3,10,503,952470,76659898
2022-01-09 05:16:18,1,10,927,688036,42449016
2022-01-05 13:58:54,4,20,922,401240,21517758
2022-01-20 06:25:29,2,50,908,763749,50996931
2022-01-26 01:32:36,2,100,449,514780,79484356
2022-01-14 13:06:59,2,70,938,444150,21209194
2022-01-28 13:23:58,1,30,482,270619,17323723
2022-01-12 13:18:09,4,10,714,265940,81990620
2022-01-05 09:51:21,3,100,379,294445,18947180
2022-01-03 17:43:53,3,10,903,472686,38705675
2022-01-11 18:26:25,2,50,336,811013,96739124
2022-01-09 18:25:08,1,30,903,461021,88124051
2022-01-11 09:29:04,1,60,597,772767,96998135
2022-01-28 05:07:42,2,60,572,425766,80856470
2022-01-21 02:50:26,1,70,908,838127,41740622
2022-01-21 01:36:49,1,10,575,867003,53184241
2022-01-12 03:21:36,3,60,843,930538,82567513
2022-01-01 22:25:50,1,60,449,867008,92262651
2022-01-29 22:59:28,4,70,700,672462,39144905
2022-01-29 09:55:07,3,60,721,364548,69054696
2022-01-14 09:34:19,3,170,1485,915373,90153311
2022-01-01 05:49:42,3,10,679,804066,35513360
2022-01-13 03:49:00,5,70,794,309648,99178647
2022-01-18 14:32:43,3,140,1053,599321,82794577
2022-01-18 13:28:08,4,160,1660,845061,18323982
2022-01-19 01:02:34,2,20,687,237034,38140873
2022-01-27 06:44:06,4,10,482,982343,20563827
2022-01-17 18:59:17,2,50,448,119384,99674001
2022-01-02 17:37:01,1,10,476,908157,17244452
2022-01-05 03:10:37,3,100,285,765621,78410668
2022-01-28 18:46:39,5,70,1012,885122,25193523
2022-01-10 11:04:45,2,100,384,558970,77003261
2022-01-08 07:38:11,5,130,906,458441,95836741
2022-01-26 10:31:47,5,120,678,748231,80085901
2022-01-09 18:53:40,1,80,988,586068,87373035
2022-01-01 15:43:20,6,0,0,152818,48660554
2022-01-16 15:59:42,6,150,891,718769,85108331
2022-01-12 06:30:10,1,20,655,514780,79484356
2022-01-28 23:07:10,3,10,824,246892,87751572
2022-01-11 09:42:24,3,80,474,271987,52462682
2022-01-29 02:20:14,3,50,527,559679,22885479
2022-01-28 18:17:26,1,80,842,600063,23761085
2022-01-10 10:19:32,1,90,517,611027,54398838
2022-01-10 06:08:08,4,60,905,272595,72398814
2022-01-01 07:20:13,6,0,0,253222,10734651
2022-01-01 03:50:03,6,0,0,899483,26887490
2022-01-15 08:45:59,2,40,654,591960,87804602
2022-01-22 09:22:38,3,20,914,138625,32210204
2022-01-06 03:13:44,3,160,1105,787801,59496001
2022-01-29 04:14:14,1,30,290,931606,93255888
2022-01-02 02:08:28,2,120,980,112668,96852181
2022-01-01 05:40:54,5,0,0,252582,90263109
2022-01-05 13:48:29,1,90,560,924755,26246525
2022-01-02 02:53:03,6,140,805,895464,72639435
2022-01-01 18:43:43,5,0,0,694030,46725143
2022-01-01 02:41:24,6,0,0,555822,52735651
2022-01-27 10:27:54,1,40,504,154430,49464638
2022-01-23 23:36:30,3,30,612,643480,30007197
2022-01-24 05:11:34,3,10,557,569978,38331516
2022-01-10 13:52:52,2,40,713,877105,72530577
2022-01-12 08:42:22,3,120,737,379734,98695845
2022-01-01 07:16:46,4,0,0,613371,28395985
2022-01-26 20:54:24,3,40,925,436497,10559596
2022-01-12 09:16:31,4,90,781,419921,97087370
2022-01-20 11:40:14,2,20,599,967274,77151284
2022-01-18 17:35:07,1,30,441,211102,71336827
2022-01-01 09:33:24,6,0,0,920965,29865790
2022-01-26 11:03:10,4,120,875,327514,32030267
2022-01-25 06:34:53,2,60,807,202071,12015342
2022-01-25 08:40:03,3,30,768,558011,29264631
2022-01-19 05:00:39,5,100,513,706538,28208417
2022-01-19 09:10:44,1,10,651,605107,87446207
2022-01-04 02:46:45,5,120,358,323227,44172732
2022-01-01 13:05:49,6,130,1043,613890,17186901
2022-01-05 10:45:36,3,80,861,540939,23355223
2022-01-01 08:48:02,2,90,600,852397,26817861
2022-01-22 09:42:47,5,140,887,413027,22361851
2022-01-27 10:53:42,1,60,801,329604,30082909
2022-01-18 22:45:40,1,70,754,430974,20237620
2022-01-03 19:01:14,3,40,396,368450,89226922
2022-01-27 07:01:39,4,50,731,659879,94387061
2022-01-27 22:19:15,3,50,947,338355,67932803
2022-01-01 17:11:19,4,0,0,834531,75978428
2022-01-25 13:21:35,3,60,781,279895,92964004
2022-01-01 12:17:33,5,0,0,360024,33699265
2022-01-14 09:02:05,1,40,444,231474,64441584
2022-01-23 15:56:21,2,10,599,894099,71188186
2022-01-26 23:41:39,4,20,432,252313,26723098
2022-01-18 21:18:33,1,10,816,367807,42888766
2022-01-05 05:43:57,2,80,576,640259,71457198
2022-01-10 14:34:21,1,40,830,430265,88951329
2022-01-01 14:45:21,4,0,0,153808,32511457
2022-01-13 02:43:59,1,20,920,275258,80230382
2022-01-06 04:20:10,2,10,347,551349,11735975
2022-01-29 19:05:01,3,110,855,988602,44781995
2022-01-22 11:29:53,3,70,381,633334,63056974
2022-01-12 21:42:31,3,70,580,902821,83536056
2022-01-09 08:01:22,2,10,879,540109,48734598
2022-01-07 21:37:01,5,70,607,703635,71156549
2022-01-07 15:06:08,4,20,773,743754,83905365
2022-01-18 17:50:37,2,50,399,208199,71541936
2022-01-19 16:44:46,2,110,649,638239,62057313
2022-01-18 09:06:15,4,10,290,699510,81081596
2022-01-06 01:58:21,2,70,885,575326,32627872
2022-01-06 17:22:26,2,40,337,359329,25245060
2022-01-01 21:14:27,5,100,611,672913,75746696
2022-01-02 00:40:48,5,100,331,439644,56169609
2022-01-11 18:25:50,2,40,466,827343,65159585
2022-01-20 23:05:55,3,70,766,992503,93526520
2022-01-25 13:23:09,2,60,447,867988,22646113
2022-01-28 12:54:25,2,20,649,935145,32281851
2022-01-24 15:28:28,3,60,794,119318,76876596
2022-01-17 02:17:35,2,120,472,757195,37215714
2022-01-01 02:48:05,1,50,528,316372,38709300
2022-01-01 15:22:06,4,0,0,689374,45779813
2022-01-18 07:00:05,4,120,282,539266,21087697
2022-01-19 10:49:18,4,20,309,819992,17843391
2022-01-22 10:09:56,2,20,601,759809,29488877
2022-01-26 12:59:03,3,10,441,475787,25742618
2022-01-18 04:43:05,1,40,767,542883,91004675
2022-01-26 21:20:51,3,60,435,231974,83549183
2022-01-15 18:59:20,3,130,448,946028,23003521
2022-01-25 19:32:28,1,70,969,858771,32193155
2022-01-21 19:59:46,5,70,838,944857,93490994
2022-01-31 22:22:48,2,100,713,597010,22456235
2022-01-03 01:48:01,1,50,331,874510,35810804
2022-01-21 04:24:39,5,80,852,809552,22969818
2022-01-27 09:17:32,4,80,371,808274,16956189
2022-01-01 19:19:59,5,100,619,795347,55398719
2022-01-21 01:03:51,2,30,896,432415,33102803
2022-01-17 18:05:35,5,170,996,121353,78613812
2022-01-24 04:40:39,1,50,870,940400,50877743
2022-01-01 23:15:28,5,0,0,328627,74222251
2022-01-27 07:21:56,3,60,637,340895,69903597
2022-01-02 02:16:08,4,40,413,561965,16762350
2022-01-06 17:38:56,3,20,289,285648,23309281
2022-01-11 02:57:26,2,60,380,206634,41924659
2022-01-05 08:37:49,2,10,352,464058,84886409
2022-01-09 00:55:22,2,100,912,982895,38423553
2022-01-14 20:13:55,3,30,759,886390,94658121
2022-01-08 13:00:58,6,160,832,141407,78001726
2022-01-12 03:26:28,2,110,507,755164,71119147
2022-01-01 03:32:22,5,0,0,904843,76167177
2022-01-03 17:27:09,1,80,588,211269,71014565
2022-01-28 21:10:46,2,10,289,231690,95176014
2022-01-29 00:06:08,6,140,701,220106,35551795
2022-01-30 03:01:35,6,140,620,587587,73138058
2022-01-26 06:33:55,5,110,664,508475,26422579
2022-01-15 02:26:56,5,90,350,283613,20203234
2022-01-14 05:07:41,4,90,869,312732,29391886
2022-01-13 10:45:38,4,40,520,782855,42516956
2022-01-02 08:30:10,4,40,799,522827,73606272
2022-01-01 11:10:20,4,80,967,942756,35516613
2022-01-11 09:28:01,3,50,568,914981,92614077
2022-01-04 23:05:09,2,110,589,974083,77163793
2022-01-04 03:53:09,3,50,696,273381,51348939
2022-01-14 21:20:46,1,80,713,756420,22511350
2022-01-13 21:32:18,2,80,701,661848,54971229
2022-01-01 17:31:24,4,0,0,120839,26397387
2022-01-31 11:32:52,4,50,938,424676,71753138
2022-01-14 18:28:33,2,10,458,895406,45152789
2022-01-04 10:42:43,2,20,694,687980,10674592
2022-01-16 02:07:46,3,100,272,839821,73699084
2022-01-27 13:51:00,5,120,683,714954,22320184
2022-01-23 23:48:33,2,20,372,653843,66392760
2022-01-05 08:22:41,2,110,659,193210,30187931
2022-01-08 20:03:00,3,40,819,335226,25775593
2022-01-31 01:55:19,6,130,908,121353,78613812
2022-01-26 22:19:59,3,130,590,568163,15357029
2022-01-19 09:36:35,1,60,356,299939,54796840
2022-01-20 14:08:17,4,40,587,474456,12203886
2022-01-25 23:25:54,6,170,1479,540487,67287074
2022-01-15 10:27:10,1,90,713,166846,13034391
2022-01-22 16:03:47,5,80,666,834455,29040818
2022-01-22 17:08:11,5,90,381,285791,29406312
2022-01-03 00:53:42,2,30,909,322145,80729828
2022-01-01 15:16:31,4,0,0,312854,15989300
2022-01-05 00:40:56,4,130,703,830720,90512824
2022-01-19 13:30:58,4,50,777,577339,19707143
2022-01-01 05:27:26,3,120,710,363507,57256244
2022-01-29 09:32:19,3,150,526,161456,95476733
2022-01-08 09:26:11,4,10,773,167073,52142374
2022-01-14 08:01:10,3,20,929,639854,15836115
2022-01-22 12:52:11,2,100,828,896996,51299202
2022-01-04 16:37:58,3,80,390,444705,61260028
2022-01-02 10:52:34,5,90,401,776858,53828795
2022-01-01 05:54:07,4,0,0,222901,51440247
2022-01-08 05:03:02,4,20,399,351518,51045959
2022-01-01 13:40:53,1,10,451,911586,30755615
2022-01-24 13:46:26,4,120,530,349431,99168840
2022-01-29 17:40:14,2,10,751,512292,55265365
2022-01-15 11:29:30,3,80,779,525597,73733669
2022-01-03 10:54:17,1,60,500,669981,15513143
2022-01-01 07:23:27,6,0,0,891026,56980100
2022-01-20 03:28:26,4,90,635,230602,86868799
2022-01-01 17:04:25,5,0,0,257285,67980437
2022-01-10 10:28:54,2,120,290,595923,94354604
2022-01-30 08:28:06,1,10,854,114387,26687886
2022-01-03 23:37:21,2,60,352,619615,76299908
2022-01-16 05:31:20,1,60,389,460136,88019330
2022-01-01 05:44:50,4,0,0,230149,33210080
2022-01-24 14:36:03,5,120,919,621699,28122365
2022-01-14 03:01:05,2,110,465,378189,12049005
2022-01-19 07:18:07,6,160,882,475112,87120122
2022-01-01 03:49:54,5,0,0,581997,98278698
2022-01-01 22:15:44,5,0,0,207372,27815390
2022-01-09 09:23:59,4,120,632,399912,58670839
2022-01-29 03:35:19,2,60,440,359204,28685047
2022-01-30 23:02:41,4,50,400,561223,11215209
2022-01-05 11:38:20,1,60,348,726400,10725071
2022-01-20 12:29:29,1,10,363,113112,33564380
2022-01-08 21:45:46,3,90,825,278023,37276266
2022-01-08 16:21:50,1,60,408,915720,84397508
2022-01-01 00:53:46,6,0,0,548606,47542988
2022-01-16 12:16:08,1,90,733,428011,42150497
2022-01-20 14:22:49,3,80,829,382194,64518105
2022-01-05 11:42:18,1,50,633,422627,35461735
2022-01-19 04:23:49,2,20,384,923181,98250904
2022-01-16 13:59:05,3,110,946,900643,66975197
2022-01-01 07:12:23,6,140,760,106356,57633281
2022-01-01 11:37:56,3,70,909,651375,77795653
2022-01-03 13:48:55,3,150,853,621938,33332476
2022-01-31 19:04:08,4,170,1122,748231,80085901
2022-01-10 10:08:48,2,60,537,164385,28773237
2022-01-20 08:36:38,3,150,938,863329,33813649
2022-01-02 08:22:53,3,150,583,400127,81181198
2022-01-01 09:27:03,4,0,0,887684,66130914
2022-01-30 04:53:25,4,30,484,665751,21833530
2022-01-11 11:07:30,4,60,774,893483,40382361
2022-01-01 05:32:55,4,0,0,236439,53841039
2022-01-16 20:28:50,3,10,444,273883,96367750
2022-01-03 01:42:05,3,110,659,753589,97609580
2022-01-05 22:23:21,1,90,419,131045,14470054
2022-01-01 20:54:12,6,0,0,474182,80698778
2022-01-09 10:35:53,3,90,918,780553,39669160
2022-01-23 18:06:02,6,130,523,235595,74201842
2022-01-01 09:52:54,5,80,910,844332,15071051
2022-01-22 17:19:28,2,70,556,508676,57611506
2022-01-30 21:20:28,1,70,564,880667,38617794
2022-01-21 15:32:06,3,120,1015,654400,62459408
2022-01-21 13:31:42,3,120,967,716731,25850219
2022-01-26 07:47:26,1,50,672,831212,70084007
2022-01-09 08:39:24,3,110,681,811177,69818169
2022-01-13 17:48:40,5,100,743,810882,67076270
2022-01-10 22:17:27,2,110,813,196883,76245754
2022-01-19 10:47:29,5,70,1001,421068,25896478
2022-01-08 16:27:27,3,70,710,953874,68645260
2022-01-22 09:46:02,3,90,624,507770,11233064
2022-01-24 01:28:36,3,90,883,910314,89559372
2022-01-16 21:01:07,3,110,1021,132143,41519826
2022-01-16 08:28:01,4,70,649,729418,13551154
2022-01-20 22:25:32,2,30,345,896715,27504429
2022-01-17 03:55:09,2,50,728,412394,66460306
2022-01-13 14:30:48,2,120,374,272444,25796896
2022-01-30 02:13:20,1,90,578,815760,12255648
2022-01-10 14:22:58,3,30,875,662621,61746424
2022-01-01 02:07:34,6,0,0,497713,85223346
2022-01-01 02:19:21,6,0,0,616647,82931211
2022-01-14 06:54:17,1,20,841,242715,26349366
2022-01-24 14:56:06,4,30,711,887910,32391247
2022-01-20 21:44:16,5,80,805,255520,73710147
2022-01-27 09:38:48,5,80,1017,687877,61587668
2022-01-28 17:23:39,4,20,906,145840,80190848
2022-01-15 21:09:40,4,70,657,781413,78887657
2022-01-11 01:38:53,1,40,521,579473,36740373
2022-01-20 09:49:32,2,20,366,934526,97353610
2022-01-20 19:14:46,5,150,575,387978,78534003
2022-01-11 15:58:17,5,100,891,552042,24944238
2022-01-31 14:54:59,2,10,740,953874,68645260
2022-01-28 19:18:47,1,20,501,836203,17103997
2022-01-30 09:12:20,2,50,400,994713,48463577
2022-01-31 22:42:39,3,60,818,831184,38781706
2022-01-14 22:49:44,4,160,1444,694695,65226298
2022-01-07 15:50:50,1,30,893,623165,82571981
2022-01-31 04:12:57,5,140,1156,514031,80628311
2022-01-01 16:47:14,6,0,0,435508,51127032
2022-01-03 07:21:10,1,60,367,281764,51700877
2022-01-26 02:05:47,2,120,985,999174,52897871
2022-01-06 01:11:07,2,120,956,648665,60002073
2022-01-31 04:47:36,3,90,398,546432,57500481
2022-01-15 19:26:25,4,40,546,701203,36546040
2022-01-01 20:03:51,5,0,0,719452,92823939
2022-01-24 10:55:07,3,30,709,325300,98685475
2022-01-10 09:19:00,4,70,814,318041,12313380
2022-01-31 14:17:04,2,110,348,299614,47182218
2022-01-05 04:18:16,4,80,350,686591,10997903
2022-01-01 15:13:06,6,0,0,831184,38781706
2022-01-25 21:23:33,3,30,815,998832,96371854
2022-01-26 03:40:44,2,20,301,268889,64147824
2022-01-01 04:06:00,4,0,0,336659,51978148
2022-01-28 01:33:36,4,20,366,714954,22320184
2022-01-12 06:58:41,3,60,423,772357,79085435
2022-01-15 19:01:13,5,70,572,894510,18926196
2022-01-28 20:36:14,2,20,394,884353,46542715
2022-01-25 16:07:32,1,30,911,507770,11233064
2022-01-14 10:13:04,4,30,628,268841,17419941
2022-01-22 03:21:43,3,10,432,280405,38150174
2022-01-08 23:09:23,2,40,422,399296,31690192
2022-01-01 14:23:14,4,0,0,384322,68272935
2022-01-07 19:36:10,3,110,550,436259,57804907
2022-01-07 02:28:12,5,120,929,966681,49643666
2022-01-29 09:35:36,1,40,579,545159,28708831
2022-01-20 22:53:11,4,70,936,135866,16914476
2022-01-01 21:26:21,5,0,0,198766,59765563
2022-01-07 12:20:03,6,140,991,634137,71114674
2022-01-16 04:07:05,5,90,852,410105,32063210
2022-01-27 09:10:04,5,70,928,465914,42494850
2022-01-15 01:59:09,3,140,1142,525177,59677045
2022-01-10 20:50:59,2,30,867,389039,26550812
2022-01-07 09:10:04,3,50,941,404573,27069752
2022-01-27 14:22:37,2,60,735,420988,99257584
2022-01-18 12:12:19,3,130,1110,434831,76462077
2022-01-06 21:45:35,2,10,903,315031,43792943
2022-01-20 08:05:42,2,90,983,637832,92060814
2022-01-04 19:06:54,3,40,572,215068,93646279
2022-01-26 20:23:05,1,10,612,899089,27963129
2022-01-27 06:06:48,3,50,861,449299,25625343
2022-01-10 14:29:43,4,90,985,434262,79545954
2022-01-02 12:04:41,2,110,856,709693,71996634
2022-01-02 09:17:35,1,80,935,918241,90690821
2022-01-19 15:08:30,1,70,440,248290,65244754
2022-01-03 21:56:18,3,10,746,780998,84008414
2022-01-28 03:38:02,3,40,956,242036,97318297
2022-01-25 23:08:31,3,30,605,371143,79608863
2022-01-01 04:56:59,6,0,0,241570,97665397
2022-01-30 09:39:05,4,70,351,311418,57293075
2022-01-20 01:30:19,1,40,805,704213,34958373
2022-01-22 04:59:46,4,70,885,864137,85403293
2022-01-08 23:06:55,5,90,975,709775,98238149
2022-01-01 23:00:56,4,0,0,561965,16762350
2022-01-31 18:14:38,3,110,345,796027,70073181
2022-01-10 22:14:49,4,170,980,450583,14338692
2022-01-13 09:51:43,4,150,841,373487,80396434
2022-01-20 17:30:36,3,50,600,494152,91850201
2022-01-15 11:00:41,1,40,892,437871,71218772
2022-01-16 07:25:20,3,100,605,937792,98798993
2022-01-27 08:14:53,5,80,1021,389039,26550812
2022-01-20 15:35:38,1,10,568,766362,40449900
2022-01-07 23:39:07,1,80,338,193404,53625063
2022-01-19 14:46:08,1,10,497,183338,28131935
2022-01-09 23:51:04,3,20,872,168362,85581007
2022-01-01 15:35:16,4,0,0,208623,84245990
2022-01-04 01:58:42,1,50,758,404988,71019699
2022-01-21 14:16:28,2,50,665,152956,38291827
2022-01-19 22:29:43,5,120,331,664983,38658780
2022-01-01 12:57:32,6,0,0,236434,39300285
2022-01-14 04:04:40,5,100,305,191791,75679648
2022-01-03 14:22:23,1,30,707,850725,48121921
2022-01-20 11:46:47,2,20,908,513030,77509234
2022-01-04 05:44:29,1,70,687,300918,90953024
2022-01-10 21:39:33,1,60,817,232742,79634989
2022-01-18 01:51:39,2,10,641,242758,10842487
2022-01-01 01:42:50,1,30,372,653843,47252115
2022-01-28 16:01:37,3,20,423,389782,79905056
2022-01-01 16:33:50,5,0,0,945191,89756782
2022-01-15 18:02:33,1,70,590,171684,70706684
2022-01-01 12:22:53,5,0,0,509314,34783783
2022-01-05 10:11:19,2,20,377,428011,42150497
2022-01-12 10:12:06,4,110,353,373487,80396434
2022-01-26 15:11:31,1,20,288,236902,87349637
2022-01-14 21:35:21,2,60,531,318278,11735590
2022-01-18 10:22:09,2,70,743,643631,77061004
2022-01-11 00:39:28,4,30,705,286410,13333005
2022-01-19 04:28:35,5,110,966,550312,32477735
2022-01-01 18:27:44,5,0,0,144195,75542135
2022-01-25 05:37:14,3,20,932,124820,38654394
2022-01-17 06:09:03,4,40,801,379734,98695845
2022-01-11 20:25:31,4,40,943,218322,82889591
2022-01-27 04:40:42,1,10,445,898873,75648682
2022-01-01 18:21:48,6,0,0,967526,91264447
2022-01-25 05:38:08,2,40,356,487826,39908573
2022-01-06 13:31:00,1,60,864,357435,74503523
2022-01-27 22:47:21,2,20,726,233686,67275561
